user_name|tweet_text|created_at
SATMX|@DavidcruzCp Buen día, puedes fundamentarlo en el artículo 264 párrafo segundo del Reglamento de la ley del ISR, así como la guía de llenado de los comprobantes fiscales de la versión 4.0, así como el minisitio de Declaración Anual, al cual podrás acceder en: https://t.co/VnDfAgYFcn, saludos.|Thu May 30 16:41:08 +0000 2024
SATMX|@isr_mendoza es necesario que te dirijas ante la autoridad correspondiente en: https://t.co/hYZArvqgbk, en el apartado “Contacto”, saludos.|Tue May 28 15:59:38 +0000 2024
SATMX|@isr_mendoza Buen día, si la persona moral generó una utilidad fiscal y no efectúo el reparto de PTU, ante nosotros puedes presentar tu denuncia ingresando a https://t.co/QtCEdqviMs, así mismo...|Tue May 28 15:59:30 +0000 2024
SATMX|@CesarOj14 Buen día, la factura debe emitirse por el momento total de la operación incluyendo el IVA aplicable de acuerdo al servicio o producto que te proporcionaron sin solicitar el pago adicional de IVA por la emisión de la factura, saludos.|Tue May 21 21:22:00 +0000 2024
SATMX|@MiocidGto Buen día, es necesario que valides la información que el aplicativo te indica respecto a ISR, saludos.|Thu Apr 25 15:07:06 +0000 2024
SATMX|@montse90529548 Buen día, si el servicio que se te brindó grava IVA, se debe incluir en la factura correspondiente, saludos.|Thu May 02 17:53:58 +0000 2024
SATMX|@cpjorgem_cfc Buen día, la prestación de servicios profesionales de medicina se encuentra exenta de gravar IVA, saludos.|Tue May 14 23:43:21 +0000 2024
SATMX|@montse90529548 Buen día, en este caso recuerda que conforme a lo que establece el artículo 15 fracción XIV, de la ley de IVA, los servicios de medicina estarán exentos, siempre que sean...|Mon Apr 29 22:21:21 +0000 2024
SATMX|@AlejandroVZEZ Buen día, para efectos de ISR no se consideran para el monto de ingresos de dicho régimen, el ingreso por dicha enajenación, saludos.|Tue Apr 30 18:46:19 +0000 2024
SATMX|@VeroSanz3 Buen día, la declaración anual de ISR, se presenta únicamente en el portal del SAT, en su caso, podrías indicarnos, a que declaración te refieres, quedamos al pendiente.|Mon Apr 29 22:09:43 +0000 2024
SATMX|@MarcosRodDlt Por la prestación de servicios como actividad empresarial no se realiza retención de ISR, si se trata de prestación de servicios profesionales, la retención de ISR es al 10% puedes validarla en el penúltimo párrafo del artículo 106 de la LISR, saludos.|Wed May 22 17:57:16 +0000 2024
SATMX|@asi_lo_veo En este caso la retención de IVA será de las 2/3 partes, puedes validarlo en el artículo 3 del Reglamento de La Ley del Impuesto al Valor Agregado, fracción I, inciso C, saludos.|Wed Aug 14 18:01:46 +0000 2024
SATMX|@DanielHjefe1304 Buen día, puedes indicarnos si te refieres a la declaración anual de ISR o si te refieres a la declaración patrimonial, ya que esta última se presenta ante una autoridad distinta al SAT, quedamos al pendiente.|Fri Aug 02 15:55:10 +0000 2024
SATMX|@valentina281879 en cuanto a IVA, efectuaran la retención de las dos terceras partes si prestas servicios personales independientes u otorgas el uso o goce temporal de bienes, saludos.|Thu Aug 15 16:59:45 +0000 2024
SATMX|@Budahavuelto Buen día, independientemente de que solicites o no tu factura, si el bien o servicio que adquiriste no se encuentra exento de IVA, este deberá aplicarse sobre el precio de la contraprestación, saludos.|Wed Sep 11 20:21:02 +0000 2024
SATMX|@emedelr Buen día, la factura debe emitirse por el monto total de la operación desglosándose el IVA de acuerdo al servicio que se te brindó, saludos.|Fri Sep 13 15:34:25 +0000 2024
SATMX|@zuculus Buen día, si el servicio que proporcionas a la persona moral requiere de un titulo profesional se efectuará la retención de ISR del 10% y las dos terceras partes de IVA, caso contrario, por el servicio profesional independiente únicamente aplicarás la retención de IVA, saludos.|Mon Jun 10 15:12:38 +0000 2024
SATMX|@MelSanTo2 Buen día, si te refieres al ISR, se debe aplicar la retención del 1.25%, en cuanto a IVA no se aplica retención, saludos.|Mon May 20 16:12:38 +0000 2024
SATMX|@roshuep Buen día, si la persona moral se constituyó en marzo del 2021, se encuentra obligada a presentar la declaración definitiva de IVA de dicho periodo, saludos.|Thu Aug 08 21:48:21 +0000 2024
SATMX|@Juliuschn1 Buen día, la retención de ISR se efectúa en base al ingreso que percibes, agradecemos valides dicha situación con tu empleador, saludos.|Tue Jun 04 15:27:50 +0000 2024
SATMX|@DanielMart31016 Buen día, los 3.5 millones que refieres son el límite de ingresos para tributar en el Régimen Simplificado de Confianza, la obligación de presentar declaración anual depende de la actividad económica que realices, saludos.|Tue Oct 29 21:41:34 +0000 2024
SATMX|@RBK60 Buen día, a fin de orientarte, ¿podrías indicarnos cuándo presentaste tu declaración anual y si presentaste el Formato Electrónico de Devolución?, quedamos atentos.|Tue Oct 29 18:11:22 +0000 2024
SATMX|@grclaudia7903 Buen día, primero valida la información de tu certificado ingresando a https://t.co/c2vwtTGt9W, si el mismo se encuentra activo, descárgalo nuevamente, recuerda que si eres persona física puedes enviar tu declaración con la contraseña del RFC, saludos.|Mon Oct 28 22:37:46 +0000 2024
SATMX|@jolusagu720428 Es necesario que valides los datos capturados en tu declaración, de acuerdo a la imagen que nos compartes el campo de ingresos acumulables se encuentra en ceros, tal como te indican en la respuesta a tu solicitud de devolución, así mismo, el saldo a favor se determina...|Fri Oct 25 22:46:21 +0000 2024
SATMX|@Fernando_Dot Buen día, si eres persona física, tributas en el Régimen Simplificado de Confianza y no realizas actividades económicas del sector primario, te encuentras relevado de presentar declaración anual del ejercicio 2024, saludos.|Wed Oct 23 23:55:27 +0000 2024
SATMX|@Mich_Lv Buen día, podrías indicarnos, en que régimen fiscal te encuentras tributando, que tipo de declaración y a qué periodo corresponde, quedamos a pendiente.|Tue Oct 22 19:47:58 +0000 2024
SATMX|@ad_cautelam1 En este caso, es necesario que consultes el acuse de tu declaración a fin de validar si la misma ya se encuentra presentada, saludos.|Mon Oct 21 19:47:39 +0000 2024
SATMX|@Aveces_Pancreas Buen día, agradecemos nos especifiques cuál es la declaración provisional a presentar y qué te indica el aplicativo, quedamos atentos.|Mon Oct 21 16:51:15 +0000 2024
SATMX|@miguel_cedeno_m Buen día, nuestro portal se encuentra funcionando de forma correcta, agradecemos nos especifiques cuál es la declaración provisional a presentar y qué te indica el aplicativo, quedamos atentos.|Mon Oct 21 16:39:51 +0000 2024
SATMX|"Presenta tu declaración provisional o definitiva.

Considera que, si el sexto dígito numérico de tu RFC es 1 o 2, tienes hasta el 17 de octubre más un día hábil.

Declaro y cumplo https://t.co/iELVlgNG1A"|Fri Oct 18 23:45:13 +0000 2024
SATMX|"Presenta a tiempo tu declaración provisional o definitiva. 

Recuerda identificar la fecha límite de pago, según el sexto dígito numérico de tu RFC. https://t.co/Nq5JVkv57g"|Thu Oct 17 23:15:47 +0000 2024
SATMX|@Al_exitocm En este caso, para que la información se actualice es necesario que presentes tu declaración complementaria del tipo “Obligación no presentada”, del periodo de agosto, saludos.|Thu Oct 17 16:39:10 +0000 2024
SATMX|@Al_exitocm En este caso, ¿podrías indicarnos si presentaste una declaración complementaria, efectuaste un pago y qué estatus tiene?, quedamos atentos.|Thu Oct 17 16:07:18 +0000 2024
SATMX|@AntonioDeXoch Buen día, a fin de orientarte, ¿podrías indicarnos qué régimen aparece en tu constancia de situación fiscal, qué declaración te estás solicitando y de qué periodo y ejercicio?, quedamos atentos.|Thu Oct 17 16:00:01 +0000 2024
SATMX|@bexsoft En este caso, ¿podrías especificarnos qué declaración estás presentando, de qué periodo y ejercicio se trata?, quedamos atentos.|Wed Oct 16 18:58:52 +0000 2024
SATMX|@aaronme87 Buen día, agradecemos nos especifiques cuál declaración es la que deseas presentar y en qué momento te indica la leyenda que refieres, quedamos atentos.|Wed Oct 16 15:03:10 +0000 2024
SATMX|@relativista De acuerdo a la imagen que nos compartes, tu declaración ya se encuentra presentada, saludos.|Tue Oct 15 18:19:26 +0000 2024
SATMX|@ErickAguilar22 Si estás realizando el envío de tu Declaración Informativa de Operaciones con Terceros (DIOT), es necesario que ingreses con la contraseña del RFC, saludos.|Mon Oct 14 17:05:17 +0000 2024
SATMX|@56seg Para enviar tu declaración es necesario que ingreses con tu contraseña del RFC, si ya validaste que se encuentra correcta, agradecemos ingreses a realizar tu trámite desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Oct 14 16:13:14 +0000 2024
SATMX|@ArturoA91455923 Buen día, en este caso te encuentras obligado a presentar tu declaración provisional en ambos regímenes, a fin de orientarte, ¿podrías especificarnos cual es el error que te aparece?, quedamos atentos|Mon Oct 14 15:40:15 +0000 2024
SATMX|@IFFJUANRENTERIA Buen día, a fin de orientarte ¿podrías indicarnos en qué régimen fiscal tributas, qué declaración estás presentando y cuál es el mensaje que te arroja?, quedamos atentos.|Fri Oct 11 19:30:43 +0000 2024
SATMX|@Juanelo2501 Buen día, si te refieres a tu declaración anual, deberás presentar una declaración complementaria por Modificación de la Declaración, a fin de que se actualice tu información y se genere una nueva línea de captura, saludos.|Mon Oct 07 19:35:05 +0000 2024
SATMX|@musicamax Buen día, en términos de la regla 3.13.7. de la la cuarta versión anticipada de la 2° Resolucion de Modificaciones a la Resolucion Miscelanea Fiscal para 2024, si te encuentras en el supuesto mencionado, quedaras relevado de presentar la declaración anual, saludos.|Mon Oct 07 17:40:28 +0000 2024
SATMX|@caobaservice Buen día, en términos de la regla 3.13.7. de la cuarta versión anticipada de la 2° Resolución de Modificaciones a la Resolución Miscelánea Fiscal para 2024, la facilidad de no presentar la declaración anual es únicamente para personas físicas, saludos.|Mon Oct 07 16:46:28 +0000 2024
SATMX|@bAnDoNaO_83 Buen día, recuerda que podrás solicitar los saldos a favor que se determinen en tu declaración mensual a partir del mes de diciembre de 2024, saludos.|Mon Oct 07 15:20:26 +0000 2024
SATMX|@baronPowerPlay por no presentar declaración anual dentro del Régimen Simplificado de Confianza; si no finalizaste el ejercicio tributando en el régimen de sueldos y salarios, deberás presentar la declaración anual de dicho régimen, saludos.|Fri Oct 04 22:45:40 +0000 2024
SATMX|@MxicoTecnolgic1 Buen día, en su caso, puedes presentar tu declaración anual con tu Contraseña del RFC, no siendo estrictamente necesario contar con la e.firma para realizar dicho trámite, saludos.|Fri Oct 04 19:01:08 +0000 2024
SATMX|@Manubedolla podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 17:19:42 +0000 2024
SATMX|@ItzelRo93658726 El presente comunicado es relacionado al ejercicio 2024, si en tu declaración anual del ejercicio 2023 se te determino un saldo a favor, podrás solicitarlo presentando el Formato Electrónico de Devolución con tu e.firma en: https://t.co/IRyRvRDZw3, saludos.|Fri Oct 04 17:17:19 +0000 2024
SATMX|@Faby8934 podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 16:39:18 +0000 2024
SATMX|@paydelimon55 podrás optar por no presentar declaración anual, saludos.|Fri Oct 04 15:54:27 +0000 2024
SATMX|@Leruizv Buen día, como refieres el servicio se encuentra en mantenimiento, agradecemos realices el envío de tu declaración una vez que se restablezca el servicio, saludos.|Wed Oct 02 23:22:17 +0000 2024
SATMX|@LETTYSOTTO Buen día, agradecemos realices el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 26 19:31:52 +0000 2024
SATMX|@reh1509 Buen día, si no lograste enviar tu declaración, agradecemos elimines el formulario en el que te encuentras trabajando, e ingreses nuevamente, previa limpieza de historial, cookies y archivos temporales, saludos.|Thu Sep 26 15:04:45 +0000 2024
SATMX|@erikalopeza2011 Buen día, valida que el navegador que estés utilizando para la presentación de tu declaración bimestral, tenga activadas las ventanas emergentes, saludos.|Wed Sep 25 20:34:40 +0000 2024
SATMX|@MuCeska15 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 25 15:54:41 +0000 2024
SATMX|@2RuedasMagicas Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 25 15:47:32 +0000 2024
SATMX|@CuteOro El portal se encuentra brindando servicio, realiza el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Sep 24 22:58:37 +0000 2024
SATMX|@CuteOro Buen día, es necesario que generes un nuevo archivo y realices nuevamente el envío de tu declaración, saludos.|Tue Sep 24 22:47:35 +0000 2024
SATMX|@jan_lc El portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Sep 23 18:25:03 +0000 2024
SATMX|@bobthetechie Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 16:52:21 +0000 2024
SATMX|@clauslunvi Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 16:49:09 +0000 2024
SATMX|@solracmora Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:58:40 +0000 2024
SATMX|@BrendaE63776885 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:55:56 +0000 2024
SATMX|@eazul20 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:54:49 +0000 2024
SATMX|@KennyBarajas Buen día, a fin de orientarte ¿podrías indicarnos qué declaración te encuentras presentando y cuál es el mensaje que te arroja?, quedamos atentos.|Thu Sep 19 15:51:32 +0000 2024
SATMX|@dary Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:32:39 +0000 2024
SATMX|@Desantiagomx Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:30:30 +0000 2024
SATMX|@mu24p8 Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:27:04 +0000 2024
SATMX|@AnaFlores441319 Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:25:18 +0000 2024
SATMX|@Patsy_CG Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:24:12 +0000 2024
SATMX|@estrada_mar Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:23:31 +0000 2024
SATMX|@effect_go Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:22:31 +0000 2024
SATMX|@BECKYRAMOSPEDRA Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:21:36 +0000 2024
SATMX|@Reynel0101 Buen día, si continúas con la misma situación, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Thu Sep 19 15:20:29 +0000 2024
SATMX|@cpmanolo Buen día, si continúas con la misma situación, presenta tu declaración ingresando desde otro navegador, previa eliminación de cookies y archivos temporales, saludos.|Thu Sep 19 15:19:12 +0000 2024
SATMX|@IFFJUANRENTERIA Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:57:06 +0000 2024
SATMX|@Carmen_uyeda Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:44:44 +0000 2024
SATMX|@ALIRO64 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:41:11 +0000 2024
SATMX|@EstebanRuiz25 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:25:40 +0000 2024
SATMX|@ALIRO64 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:23:09 +0000 2024
SATMX|@LuzLhm13 Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 20:09:15 +0000 2024
SATMX|@GretaNidia Buen día, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 19:55:06 +0000 2024
SATMX|@JORGETM27 En este caso, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Wed Sep 18 19:50:07 +0000 2024
SATMX|@Ceci_valerio Buen día, agradecemos intentes presentar tu declaración en el transcurso del día desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 18 18:47:08 +0000 2024
SATMX|@MauRmz22 Buen día, agradecemos intentes presentar tu declaración en el transcurso del día desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 18 18:37:02 +0000 2024
SATMX|@XoCastillo Buen día, el servicio se encuentra disponible, agradecemos presentes tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Sep 18 18:23:42 +0000 2024
SATMX|@pauloflores85 El aplicativo se encuentra brindando servicio, agradecemos intentes presentar tu declaración desde el navegador Mozilla Firefox y contar con java en su versión actualizada conforme al sistema operativo de tu dispositivo, saludos.|Wed Sep 18 18:21:17 +0000 2024
SATMX|@manCancino27 Buen día, agradecemos nos especifiques cuál es el motivo de las modificaciones que deseas realizar y el tipo de declaración complementaria que te encuentras seleccionando, quedamos atentos.|Wed Sep 18 16:57:51 +0000 2024
SATMX|Presenta tu declaración provisional o definitiva, recuerda que si el sexto dígito numérico de tu RFC es 1 o 2, cuentas con un día hábil más. https://t.co/0RRLlmNmFN|Wed Sep 18 16:28:43 +0000 2024
SATMX|@LiliGuz3579 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Sep 13 16:51:48 +0000 2024
SATMX|@mabelation Buen día, si te refieres a tu saldo a favor, ¿podrías indicarnos en qué régimen fiscal tributas, cuándo presentaste tu declaración, de qué ejercicio, si presentaste el Formato Electrónico de Devolución y qué estatus tiene?, quedamos atentos.|Thu Sep 12 18:27:50 +0000 2024
SATMX|@LuisGut28293531 Buen día, el servicio se encuentra disponible, consulta el RFC en: https://t.co/HaQa8WQAIY, en cuanto a tu declaración, es necesario que valides dicha situación con la autoridad competente, saludos.|Wed Sep 11 22:33:08 +0000 2024
SATMX|@Rode_Princess Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 20:41:55 +0000 2024
SATMX|@albertomr7302 Buen día, el servicio se encuentra disponible, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 19:40:40 +0000 2024
SATMX|@robcv Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 19:24:23 +0000 2024
SATMX|@SCARLETVETT Buen día, el servicio se encuentra disponible, agradecemos ingreses nuevamente a presentar tu declaración, saludos.|Wed Sep 11 18:09:56 +0000 2024
SATMX|@Chipiturca3 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies ya archivos temporales, saludos.|Wed Sep 11 18:05:09 +0000 2024
SATMX|@Cynthia_Mdoz Buen día, recuerda que debes presentar tus declaraciones conforme a tu constancia de situación fiscal, de igual manera, si no haz presentando dicha declaración se tendrá que presentar como normal, así mismo...|Wed Sep 11 16:41:29 +0000 2024
SATMX|@quehacerfiscal Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Wed Sep 11 15:08:53 +0000 2024
SATMX|@Romi56007059053 Buen día, si percibes ingresos por pensión o jubilación, únicamente te encuentras obligado a presentar declaración anual, así mismo, puedes presentarla en línea desde nuestro portal con contraseña o e.firma, saludos.|Tue Sep 10 19:34:31 +0000 2024
SATMX|@_VcGarcia Buen día, a fin de orientarte, ¿podrías indicarnos si eres persona física o moral, en qué régimen fiscal tributas, de qué declaración se trata y qué mensaje te arroja?, quedamos atentos.|Tue Sep 10 19:29:26 +0000 2024
SATMX|@MinervaRodC Buen día, agradecemos nos especifiques la declaración a presentar y la problemática que refieres, quedamos atentos.|Tue Sep 10 15:40:56 +0000 2024
SATMX|@Carmen_uyeda Buen día, agradecemos nos especifiques la declaración a presentar y la problemática que refieres, quedamos atentos.|Tue Sep 10 15:39:18 +0000 2024
SATMX|@kqarla_GS Buen día, agradecemos nos especifiques qué declaración es la que deseas presentar y qué te indica nuestro aplicativo, quedamos atentos.|Tue Sep 10 15:36:48 +0000 2024
SATMX|@wiliamY Buen día, agradecemos nos especifiques qué declaración es la que deseas presentar y qué te indica nuestro aplicativo, quedamos atentos.|Tue Sep 10 15:22:57 +0000 2024
SATMX|@yamifresiux Buen día, agradecemos ingreses a consultar en el transcurso del día si ya se cuenta con el acuse de tu declaración a fin de validar si se presentó en alguno de los intentos realizados, saludos.|Mon Sep 09 19:37:22 +0000 2024
SATMX|@juancho8365 Buen día, agradecemos nos especifiques cuál es la declaración a presentar y la falla que refieres, quedamos atentos.|Mon Sep 09 19:04:17 +0000 2024
SATMX|@CzarinaUrquidez Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Sep 04 23:15:04 +0000 2024
SATMX|@EQR72 Buen día, presenta tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Mon Sep 02 17:41:49 +0000 2024
SATMX|@spaniardyknc Buen día, a fin de orientarte ¿podrías indicarnos en qué régimen fiscal tributas, qué declaración deseas presentar y cuál es la situación que presentas o el mensaje que te arroja?, quedamos atentos.|Mon Sep 02 16:36:35 +0000 2024
SATMX|@GabySalasMtz1 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Mon Sep 02 16:01:45 +0000 2024
SATMX|@robbiems Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 30 19:00:46 +0000 2024
SATMX|@CeliaSV1 Buen día, a fin de orientarte, ¿podrías indicarnos si eres persona física o moral, qué declaración estás presentando y el mensaje que te arroja?, quedamos atentos.|Thu Aug 29 22:17:08 +0000 2024
SATMX|@artonetmx Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 28 16:31:24 +0000 2024
SATMX|@LuisAmlover Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 28 16:24:50 +0000 2024
SATMX|@marinyyo1211 Si presentas declaración anual y te refieres a deducciones personales, existen conceptos que sí aceptan que el pago sea en efectivo, valida la información en: https://t.co/sxHrPdwuMi, en el apartado “Qué puedo deducir”, saludos.|Tue Aug 27 20:12:20 +0000 2024
SATMX|@JavierChetuz1 En este caso, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Tue Aug 27 18:45:08 +0000 2024
SATMX|@IvetteMariaano Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Aug 27 18:42:57 +0000 2024
SATMX|@EduGunner4 Buen día, agradecemos realices el envío de tu declaración ingresando desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Tue Aug 27 18:05:12 +0000 2024
SATMX|@Paabz Buen día, a fin de poder brindarte una mejor orientación, podrías indicarnos si eres persona física o moral, en que régimen estas tributando y que declaración o declaraciones no has podido pagar, quedamos al pendiente.|Tue Aug 27 17:43:17 +0000 2024
SATMX|@MarioHBT35 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, te recomendamos utilizar Mozilla Firefox, saludos.|Mon Aug 26 22:35:12 +0000 2024
SATMX|@AndrsSa30643771 Buen día, recuerda que en términos del artículo 90, párrafo segundo, los prestamos no serán considerados un ingreso y en su caso, solo deberás informarlos en tu declaración anual si exceden de $600,000.00 pesos, sin embargo, solo será un dato informativo, saludos.|Mon Aug 26 19:46:05 +0000 2024
SATMX|"#ComunicadoSAT 

El SAT recuerda a las personas físicas que los pagos por colegiaturas y por transporte escolar, cuando este sea obligatorio, son conceptos deducibles en la declaración anual. Para ello, deben solicitar factura a la institución educativa con el complemento de https://t.co/l9LYR21nve"|Mon Aug 26 17:24:46 +0000 2024
SATMX|@soykarl0s Buen día, agradecemos nos indiques cuál es la declaración que deseas presentar y la problemática que se presenta, quedamos atentos.|Fri Aug 23 21:40:29 +0000 2024
SATMX|@dul_dul7 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qunrXs, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 23 18:44:49 +0000 2024
SATMX|@silvesre8398 Buen día, el portal se encuentra brindado servicio, realiza el envío de tu declaración en: https://t.co/ekt1qumU7U, ingresado desde un navegador diferente, previa eliminación de cookies y archivos temporales, saludos.|Fri Aug 23 18:11:29 +0000 2024
SATMX|@YuVanegas007 Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 23 15:24:00 +0000 2024
SATMX|@Gama1910CHNP Buen día, el portal se encuentra brindado servicio, ingresa a realizar el envío de tu declaración en: https://t.co/ekt1qunrXs, desde un navegador diferente, saludos.|Wed Aug 21 20:20:39 +0000 2024
SATMX|@JLGarcia_C Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Wed Aug 21 19:44:59 +0000 2024
SATMX|@JuanJos39645865 Buen día, agradecemos nos especifiques cuál es la declaración que deseas presentar y la problemática que refieres, quedamos atentos.|Tue Aug 20 15:22:45 +0000 2024
SATMX|"@tirritaire9 Buen día, deberás ingresar al aplicativo de declaración anual, posteriormente al apartado de ""Declaraciones pagadas"" y capturar la información necesaria, saludos."|Mon Aug 19 19:15:23 +0000 2024
SATMX|@AlitaCoRo Buen día, agradecemos nos especifiques qué te indica nuestro aplicativo al intentar ingresar, y cuál es la declaración que deseas presentar, quedamos atentos.|Mon Aug 19 16:43:02 +0000 2024
SATMX|@cp_gama_2_2 Buen día, agradecemos nos especifiques cuál es la problemática que refieres para presentar tu declaración, quedamos atentos.|Mon Aug 19 16:29:54 +0000 2024
SATMX|@Saoriiie Buen día, agradecemos nos especifiques qué te indica nuestro aplicativo al intentar ingresar, y cuál es la declaración que deseas presentar, quedamos atentos.|Mon Aug 19 16:26:56 +0000 2024
SATMX|@yosoybayo En este caso, agradecemos ingreses a presentar tu declaración en el transcurso del día, saludos.|Fri Aug 16 23:04:45 +0000 2024
SATMX|@TuRy_Forever Buen día, agradecemos ingreses a presentar tu declaración desde un navegador diferente, previa eliminación de cookies y archivos temporales, te recomendamos utilizar Mozilla Firefox, saludos.|Fri Aug 16 20:13:19 +0000 2024
